compound_id,canonical_smiles,standard_value,standard_units,standard_type,standard_relation,assay_description,assay_type,src_id,doc_id,source_name,assay_class,canon
CHEMBL218152,O=C(C[C@@H](NS(=O)(=O)c1ccc2ccccc2c1)c1ccccc1)N[C@@H]1CCCc2cc(CN3CCCCC3)ccc21,919.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1139432,Scientific Literature,microsome,O=C(C[C@@H](NS(=O)(=O)c1ccc2ccccc2c1)c1ccccc1)N[C@@H]1CCCc2cc(CN3CCCCC3)ccc21
CHEMBL488501,O=C(N[C@@H]1CCCc2cc(CN3CCCCC3)ccc21)[C@H](O)[C@H](O)CS(=O)(=O)c1cccc(Cl)c1Cl,214.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1139432,Scientific Literature,microsome,O=C(N[C@@H]1CCCc2cc(CN3CCCCC3)ccc21)[C@H](O)[C@H](O)CS(=O)(=O)c1cccc(Cl)c1Cl
CHEMBL507168,O=C(N[C@@H]1CCCc2cc(CN3CCCCC3)ccc21)[C@H](O)[C@H](O)CS(=O)(=O)c1ccc(Cl)c(Cl)c1,100.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1139432,Scientific Literature,microsome,O=C(N[C@@H]1CCCc2cc(CN3CCCCC3)ccc21)[C@H](O)[C@H](O)CS(=O)(=O)c1ccc(Cl)c(Cl)c1
CHEMBL486456,CC(C)(C)c1ccc(S(=O)(=O)C[C@@H](O)[C@@H](O)C(=O)N[C@@H]2CCCc3cc(CN4CCCCC4)ccc32)cc1,296.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1139432,Scientific Literature,microsome,CC(C)(C)c1ccc(S(=O)(=O)C[C@@H](O)[C@@H](O)C(=O)N[C@@H]2CCCc3cc(CN4CCCCC4)ccc32)cc1
CHEMBL452057,Cc1ccc(S(=O)(=O)C[C@@H](O)[C@@H](O)C(=O)N[C@@H]2CCCc3cc(CN4CCCCC4)ccc32)cc1,50.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1139432,Scientific Literature,microsome,Cc1ccc(S(=O)(=O)C[C@@H](O)[C@@H](O)C(=O)N[C@@H]2CCCc3cc(CN4CCCCC4)ccc32)cc1
CHEMBL508632,O=C(N[C@@H]1CCCc2cc(CN3CCCCC3)ccc21)[C@H](O)[C@H](O)CS(=O)(=O)c1cccc(Cl)c1,180.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1139432,Scientific Literature,microsome,O=C(N[C@@H]1CCCc2cc(CN3CCCCC3)ccc21)[C@H](O)[C@H](O)CS(=O)(=O)c1cccc(Cl)c1
CHEMBL455643,O=C(N[C@@H]1CCCc2cc(CN3CCCCC3)ccc21)[C@H](O)[C@H](O)CS(=O)(=O)c1ccc(C(F)(F)F)cc1,50.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1139432,Scientific Literature,microsome,O=C(N[C@@H]1CCCc2cc(CN3CCCCC3)ccc21)[C@H](O)[C@H](O)CS(=O)(=O)c1ccc(C(F)(F)F)cc1
CHEMBL455642,O=C(N[C@@H]1CCCc2cc(CN3CCCCC3)ccc21)[C@H](O)[C@H](O)CS(=O)(=O)c1cccc(C(F)(F)F)c1,100.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1139432,Scientific Literature,microsome,O=C(N[C@@H]1CCCc2cc(CN3CCCCC3)ccc21)[C@H](O)[C@H](O)CS(=O)(=O)c1cccc(C(F)(F)F)c1
CHEMBL453340,O=C(N[C@@H]1CCCc2cc(CN3CCCCC3)ccc21)[C@H](O)[C@H](O)CS(=O)(=O)c1ccccc1,319.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1139432,Scientific Literature,microsome,O=C(N[C@@H]1CCCc2cc(CN3CCCCC3)ccc21)[C@H](O)[C@H](O)CS(=O)(=O)c1ccccc1
CHEMBL453339,O=C(N[C@@H]1CCCc2cc(CN3CCCCC3)ccc21)[C@H](O)[C@H](O)CS(=O)(=O)c1ccc2ccccc2c1,100.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1139432,Scientific Literature,microsome,O=C(N[C@@H]1CCCc2cc(CN3CCCCC3)ccc21)[C@H](O)[C@H](O)CS(=O)(=O)c1ccc2ccccc2c1
CHEMBL453338,CO[C@H](CCS(=O)(=O)c1ccc2ccccc2c1)C(=O)N[C@@H]1CCCc2cc(CN3CCCCC3)ccc21,216.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1139432,Scientific Literature,microsome,CO[C@H](CCS(=O)(=O)c1ccc2ccccc2c1)C(=O)N[C@@H]1CCCc2cc(CN3CCCCC3)ccc21
CHEMBL487823,CO[C@@H](CC(=O)N[C@@H]1CCCc2cc(CN3CCCCC3)ccc21)CS(=O)(=O)c1ccc2ccccc2c1,274.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1139432,Scientific Literature,microsome,CO[C@@H](CC(=O)N[C@@H]1CCCc2cc(CN3CCCCC3)ccc21)CS(=O)(=O)c1ccc2ccccc2c1
CHEMBL486641,O=C(N[C@@H]1CCCc2cc(CN3CCCCC3)ccc21)[C@H](O)CCS(=O)(=O)c1ccc2ccccc2c1,100.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1139432,Scientific Literature,microsome,O=C(N[C@@H]1CCCc2cc(CN3CCCCC3)ccc21)[C@H](O)CCS(=O)(=O)c1ccc2ccccc2c1
CHEMBL486640,O=C(N[C@@H]1CCCc2cc(CN3CCCCC3)ccc21)[C@@H](O)CCS(=O)(=O)c1ccc2ccccc2c1,100.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1139432,Scientific Literature,microsome,O=C(N[C@@H]1CCCc2cc(CN3CCCCC3)ccc21)[C@@H](O)CCS(=O)(=O)c1ccc2ccccc2c1
CHEMBL530554,O=C(C[C@H](O)CS(=O)(=O)c1ccc2ccccc2c1)N[C@@H]1CCCc2cc(CN3CCCCC3)ccc21,112.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1139432,Scientific Literature,microsome,O=C(C[C@H](O)CS(=O)(=O)c1ccc2ccccc2c1)N[C@@H]1CCCc2cc(CN3CCCCC3)ccc21
CHEMBL488512,O=C(CCCS(=O)(=O)c1ccc2ccccc2c1)N[C@@H]1CCCc2cc(CN3CCCCC3)ccc21,50.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1139432,Scientific Literature,microsome,O=C(CCCS(=O)(=O)c1ccc2ccccc2c1)N[C@@H]1CCCc2cc(CN3CCCCC3)ccc21
CHEMBL449789,O=C(CC(CS(=O)(=O)c1ccc2ccccc2c1)c1ccccc1)N[C@@H]1CCCc2cc(CN3CCCCC3)ccc21,744.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1139432,Scientific Literature,microsome,O=C(CC(CS(=O)(=O)c1ccc2ccccc2c1)c1ccccc1)N[C@@H]1CCCc2cc(CN3CCCCC3)ccc21
CHEMBL487763,CNCCC(c1ccccc1)c1c[nH]c2ccccc12,915.0,microL/min/mg,Stability,=,Stability in human liver microsomes assessed as intrinsic clearance,A,1,CHEMBL1152295,Scientific Literature,microsome,CNCCC(c1ccccc1)c1c[nH]c2ccccc12
CHEMBL463585,CCCCC1(c2ccc3[nH]ccc3c2)CCNC1,38.0,microL/min/mg,Stability,=,Stability in human liver microsomes assessed as intrinsic clearance,A,1,CHEMBL1152295,Scientific Literature,microsome,CCCCC1(c2ccc3[nH]ccc3c2)CCNC1
CHEMBL463389,CCCC1(c2ccc3[nH]ccc3c2)CCNC1,2.3,microL/min/mg,Stability,=,Stability in human liver microsomes assessed as intrinsic clearance,A,1,CHEMBL1152295,Scientific Literature,microsome,CCCC1(c2ccc3[nH]ccc3c2)CCNC1
CHEMBL517305,N#Cc1c[nH]c2ccc(C3(Cc4ccccc4)CCNC3)cc12,18.8,microL/min/mg,Stability,=,Stability in human liver microsomes assessed as intrinsic clearance,A,1,CHEMBL1152295,Scientific Literature,microsome,N#Cc1c[nH]c2ccc(C3(Cc4ccccc4)CCNC3)cc12
CHEMBL463387,CN(C)C(=O)c1cc2cc(C3(Cc4ccccc4)CCNC3)ccc2[nH]1,12.8,microL/min/mg,Stability,=,Stability in human liver microsomes assessed as intrinsic clearance,A,1,CHEMBL1152295,Scientific Literature,microsome,CN(C)C(=O)c1cc2cc(C3(Cc4ccccc4)CCNC3)ccc2[nH]1
CHEMBL442924,CNC(=O)c1cc2cc(C3(Cc4ccccc4)CCNC3)ccc2[nH]1,11.3,microL/min/mg,Stability,=,Stability in human liver microsomes assessed as intrinsic clearance,A,1,CHEMBL1152295,Scientific Literature,microsome,CNC(=O)c1cc2cc(C3(Cc4ccccc4)CCNC3)ccc2[nH]1
CHEMBL457931,NC(=O)c1cc2cc(C3(Cc4ccccc4)CCNC3)ccc2[nH]1,1.4,microL/min/mg,Stability,=,Stability in human liver microsomes assessed as intrinsic clearance,A,1,CHEMBL1152295,Scientific Literature,microsome,NC(=O)c1cc2cc(C3(Cc4ccccc4)CCNC3)ccc2[nH]1
CHEMBL457930,N#Cc1cc2cc(C3(Cc4ccccc4)CCNC3)ccc2[nH]1,0.0,microL/min/mg,Stability,=,Stability in human liver microsomes assessed as intrinsic clearance,A,1,CHEMBL1152295,Scientific Literature,microsome,N#Cc1cc2cc(C3(Cc4ccccc4)CCNC3)ccc2[nH]1
CHEMBL512551,CCOC(=O)c1cc2cc(C3(Cc4ccccc4)CCNC3)ccc2[nH]1,47.8,microL/min/mg,Stability,=,Stability in human liver microsomes assessed as intrinsic clearance,A,1,CHEMBL1152295,Scientific Literature,microsome,CCOC(=O)c1cc2cc(C3(Cc4ccccc4)CCNC3)ccc2[nH]1
CHEMBL459176,Cn1ccc2cc(C3(Cc4ccccc4)CCNC3)ccc21,106.0,microL/min/mg,Stability,=,Stability in human liver microsomes assessed as intrinsic clearance,A,1,CHEMBL1152295,Scientific Literature,microsome,Cn1ccc2cc(C3(Cc4ccccc4)CCNC3)ccc21
CHEMBL504231,c1ccc(CCC2(c3ccc4[nH]ccc4c3)CCNC2)cc1,106.0,microL/min/mg,Stability,=,Stability in human liver microsomes assessed as intrinsic clearance,A,1,CHEMBL1152295,Scientific Literature,microsome,c1ccc(CCC2(c3ccc4[nH]ccc4c3)CCNC2)cc1
CHEMBL514759,COc1cccc(CC2(c3ccc4[nH]ccc4c3)CCNC2)c1,77.0,microL/min/mg,Stability,=,Stability in human liver microsomes assessed as intrinsic clearance,A,1,CHEMBL1152295,Scientific Literature,microsome,COc1cccc(CC2(c3ccc4[nH]ccc4c3)CCNC2)c1
CHEMBL513258,Fc1ccc(CC2(c3ccc4[nH]ccc4c3)CCNC2)cc1,84.0,microL/min/mg,Stability,=,Stability in human liver microsomes assessed as intrinsic clearance,A,1,CHEMBL1152295,Scientific Literature,microsome,Fc1ccc(CC2(c3ccc4[nH]ccc4c3)CCNC2)cc1
CHEMBL456654,c1ccc(CC2(c3ccc4[nH]ccc4c3)CCNC2)nc1,86.0,microL/min/mg,Stability,=,Stability in human liver microsomes assessed as intrinsic clearance,A,1,CHEMBL1152295,Scientific Literature,microsome,c1ccc(CC2(c3ccc4[nH]ccc4c3)CCNC2)nc1
CHEMBL486538,c1ccc(CC2(c3cnc4[nH]ccc4c3)CCNC2)cc1,69.0,microL/min/mg,Stability,=,Stability in human liver microsomes assessed as intrinsic clearance,A,1,CHEMBL1152295,Scientific Literature,microsome,c1ccc(CC2(c3cnc4[nH]ccc4c3)CCNC2)cc1
CHEMBL486537,c1ccc(CC2(c3ccc4sccc4c3)CCNC2)cc1,198.0,microL/min/mg,Stability,=,Stability in human liver microsomes assessed as intrinsic clearance,A,1,CHEMBL1152295,Scientific Literature,microsome,c1ccc(CC2(c3ccc4sccc4c3)CCNC2)cc1
CHEMBL520869,c1ccc(CC2(c3ccc4[nH]ncc4c3)CCNC2)cc1,28.0,microL/min/mg,Stability,=,Stability in human liver microsomes assessed as intrinsic clearance,A,1,CHEMBL1152295,Scientific Literature,microsome,c1ccc(CC2(c3ccc4[nH]ncc4c3)CCNC2)cc1
CHEMBL487355,c1ccc(CC2(c3ccc4[nH]ccc4c3)CCNC2)cc1,154.0,microL/min/mg,Stability,=,Stability in human liver microsomes assessed as intrinsic clearance,A,1,CHEMBL1152295,Scientific Literature,microsome,c1ccc(CC2(c3ccc4[nH]ccc4c3)CCNC2)cc1
CHEMBL487355,c1ccc(CC2(c3ccc4[nH]ccc4c3)CCNC2)cc1,100.0,microL/min/mg,Stability,=,Stability in human liver microsomes assessed as intrinsic clearance,A,1,CHEMBL1152295,Scientific Literature,microsome,c1ccc(CC2(c3ccc4[nH]ccc4c3)CCNC2)cc1
CHEMBL592374,Clc1ccc([C@]23CNC[C@H]2C3)cc1Cl,47.0,microL/min/mg,Stability,=,Stability in human liver microsomes assessed as intrinsic clearance,A,1,CHEMBL1152295,Scientific Literature,microsome,Clc1ccc([C@]23CNC[C@H]2C3)cc1Cl
CHEMBL512840,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cncnc1,38.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes assessed as intrinsic clearance at 1 uM,A,1,CHEMBL1158158,Scientific Literature,microsome,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cncnc1
CHEMBL517943,Fc1ccc(CNc2ncc(Br)c(Nc3cc(C4CC4)[nH]n3)n2)cc1,28.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes assessed as intrinsic clearance,A,1,CHEMBL1155933,Scientific Literature,microsome,Fc1ccc(CNc2ncc(Br)c(Nc3cc(C4CC4)[nH]n3)n2)cc1
CHEMBL496483,Brc1cnc(NCc2ccccc2)nc1Nc1cc(C2CC2)[nH]n1,66.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes assessed as intrinsic clearance,A,1,CHEMBL1155933,Scientific Literature,microsome,Brc1cnc(NCc2ccccc2)nc1Nc1cc(C2CC2)[nH]n1
CHEMBL464801,C[C@H](Nc1ncc(Br)c(Nc2cc(C3CC3)[nH]n2)n1)c1ccccc1,29.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes assessed as intrinsic clearance,A,1,CHEMBL1155933,Scientific Literature,microsome,C[C@H](Nc1ncc(Br)c(Nc2cc(C3CC3)[nH]n2)n1)c1ccccc1
CHEMBL554267,Cc1cc(C)c(S(=O)(=O)N[C@H](CNC(=O)c2coc(C)n2)C(=O)O)c(C)c1,4.7,microL/min/mg,Stability,=,Metabolic stability in human microsomes,A,1,CHEMBL1153059,Scientific Literature,microsome,Cc1cc(C)c(S(=O)(=O)N[C@H](CNC(=O)c2coc(C)n2)C(=O)O)c(C)c1
CHEMBL558130,Cc1cc(C)c(S(=O)(=O)N[C@H](CNC(=O)c2ccnn2C)C(=O)O)c(C)c1,14.6,microL/min/mg,Stability,=,Metabolic stability in human microsomes,A,1,CHEMBL1153059,Scientific Literature,microsome,Cc1cc(C)c(S(=O)(=O)N[C@H](CNC(=O)c2ccnn2C)C(=O)O)c(C)c1
CHEMBL573257,Cc1ccc(-c2ccc3occ(-c4ccc(C(=O)O)cc4)c3c2)o1,0.0,ml/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1154165,Scientific Literature,microsome,Cc1ccc(-c2ccc3occ(-c4ccc(C(=O)O)cc4)c3c2)o1
CHEMBL578861,COP(=O)(OC)c1ccc(-c2coc3ccc(-c4ccc(C)o4)cc23)cc1,0.0,ml/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1154165,Scientific Literature,microsome,COP(=O)(OC)c1ccc(-c2coc3ccc(-c4ccc(C)o4)cc23)cc1
CHEMBL574591,Cc1ccc(-c2ccc3occ(-c4ccc([S+](C)[O-])cc4)c3c2)o1,7.0,ml/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1154165,Scientific Literature,microsome,Cc1ccc(-c2ccc3occ(-c4ccc([S+](C)[O-])cc4)c3c2)o1
CHEMBL574159,CC[S+]([O-])c1ccc(-c2coc3ccc(-c4ccc(C)o4)cc23)cc1,10.0,ml/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1154165,Scientific Literature,microsome,CC[S+]([O-])c1ccc(-c2coc3ccc(-c4ccc(C)o4)cc23)cc1
CHEMBL584757,Cc1ccc(-c2ccc3occ(-c4ccc(S(C)(=O)=O)cc4)c3c2)o1,48.0,ml/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1154165,Scientific Literature,microsome,Cc1ccc(-c2ccc3occ(-c4ccc(S(C)(=O)=O)cc4)c3c2)o1
CHEMBL578628,CCS(=O)(=O)c1ccc(-c2coc3ccc(-c4ccc(C)o4)cc23)cc1,53.0,ml/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1154165,Scientific Literature,microsome,CCS(=O)(=O)c1ccc(-c2coc3ccc(-c4ccc(C)o4)cc23)cc1
CHEMBL582853,Cc1ccc(-c2ccc3occ(-c4ccncc4)c3c2)o1,67.0,ml/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1154165,Scientific Literature,microsome,Cc1ccc(-c2ccc3occ(-c4ccncc4)c3c2)o1
CHEMBL572973,CSc1ccc(-c2coc3ccc(-c4ccc(C)o4)cc23)cc1,75.0,ml/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1154165,Scientific Literature,microsome,CSc1ccc(-c2coc3ccc(-c4ccc(C)o4)cc23)cc1
CHEMBL573487,Cc1ccc(-c2ccc3occ(-c4cccc([S+](C)[O-])c4)c3c2)o1,75.0,ml/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1154165,Scientific Literature,microsome,Cc1ccc(-c2ccc3occ(-c4cccc([S+](C)[O-])c4)c3c2)o1
CHEMBL573933,Cc1ccc(-c2ccc3occ(-c4ccc(C(C)O)cc4)c3c2)o1,85.0,ml/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1154165,Scientific Literature,microsome,Cc1ccc(-c2ccc3occ(-c4ccc(C(C)O)cc4)c3c2)o1
CHEMBL576165,Cc1ccc(-c2ccc3occ(-c4ccc(C(N)=O)cc4)c3c2)o1,121.0,ml/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1154165,Scientific Literature,microsome,Cc1ccc(-c2ccc3occ(-c4ccc(C(N)=O)cc4)c3c2)o1
CHEMBL573007,Cc1ccc(-c2ccc3occ(-c4ccc(F)cc4)c3c2)o1,155.0,ml/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1154165,Scientific Literature,microsome,Cc1ccc(-c2ccc3occ(-c4ccc(F)cc4)c3c2)o1
CHEMBL572779,CC(=O)c1ccc(-c2coc3ccc(-c4ccc(C)o4)cc23)cc1,157.0,ml/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1154165,Scientific Literature,microsome,CC(=O)c1ccc(-c2coc3ccc(-c4ccc(C)o4)cc23)cc1
CHEMBL573192,Cc1ccc(-c2ccc3occ(-c4ccc(O)cc4)c3c2)o1,170.0,ml/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1154165,Scientific Literature,microsome,Cc1ccc(-c2ccc3occ(-c4ccc(O)cc4)c3c2)o1
CHEMBL576183,COc1ccc(-c2coc3ccc(-c4ccc(C)o4)cc23)cc1,179.0,ml/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1154165,Scientific Literature,microsome,COc1ccc(-c2coc3ccc(-c4ccc(C)o4)cc23)cc1
CHEMBL573486,COc1cccc(-c2coc3ccc(-c4ccc(C)o4)cc23)c1,191.0,ml/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1154165,Scientific Literature,microsome,COc1cccc(-c2coc3ccc(-c4ccc(C)o4)cc23)c1
CHEMBL573480,COC(=O)c1ccc(-c2coc3ccc(-c4ccc(C)o4)cc23)cc1,248.0,ml/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1154165,Scientific Literature,microsome,COC(=O)c1ccc(-c2coc3ccc(-c4ccc(C)o4)cc23)cc1
CHEMBL570023,C[C@@H]1CNCCN1c1ccc(=O)n(CCOc2ccccc2Cl)n1,9.8,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1156026,Scientific Literature,microsome,C[C@@H]1CNCCN1c1ccc(=O)n(CCOc2ccccc2Cl)n1
CHEMBL570274,C[C@@H]1CNCCN1c1ccc(=O)n(CCOc2ccccc2C(F)(F)F)n1,15.3,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1156026,Scientific Literature,microsome,C[C@@H]1CNCCN1c1ccc(=O)n(CCOc2ccccc2C(F)(F)F)n1
CHEMBL572228,Clc1ccccc1CCOc1cncc(N2CCNCC2)n1,94.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1156026,Scientific Literature,microsome,Clc1ccccc1CCOc1cncc(N2CCNCC2)n1
CHEMBL599760,CC(=O)N1CCN(C[C@@H](C)NC(=O)c2cc3c(-c4ccccc4)nn(C)c3s2)CC1,1.7,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1159093,Scientific Literature,microsome,CC(=O)N1CCN(C[C@@H](C)NC(=O)c2cc3c(-c4ccccc4)nn(C)c3s2)CC1
CHEMBL1689810,CCC(CC)(NC(=O)c1cnn2c1NC(c1ccccc1)CC2(C)C)c1ccc(C(F)(F)F)cc1,14.0,microL/min/mg,Stability,=,Metabolic stability in human hepatic microsomes after 20 mins by HPLC/MS analysis,A,1,CHEMBL1687906,Scientific Literature,microsome,CCC(CC)(NC(=O)c1cnn2c1NC(c1ccccc1)CC2(C)C)c1ccc(C(F)(F)F)cc1
CHEMBL1689815,CCC(CC)(NC(=O)c1cnn2c1NC(c1ccccc1)CC2(C)C)c1ccccc1,209.0,microL/min/mg,Stability,=,Metabolic stability in human hepatic microsomes after 20 mins by HPLC/MS analysis,A,1,CHEMBL1687906,Scientific Literature,microsome,CCC(CC)(NC(=O)c1cnn2c1NC(c1ccccc1)CC2(C)C)c1ccccc1
CHEMBL1689816,CCC(CC)(NC(=O)c1cnn2c1NC(c1ccccc1)CC2(C)C)c1ccc(Cl)cc1,18.0,microL/min/mg,Stability,=,Metabolic stability in human hepatic microsomes after 20 mins by HPLC/MS analysis,A,1,CHEMBL1687906,Scientific Literature,microsome,CCC(CC)(NC(=O)c1cnn2c1NC(c1ccccc1)CC2(C)C)c1ccc(Cl)cc1
CHEMBL1689818,CCC(CC)(NC(=O)c1cnn2c1NC(c1ccccc1)CC2(C)C)c1ccc(F)cc1,89.0,microL/min/mg,Stability,=,Metabolic stability in human hepatic microsomes after 20 mins by HPLC/MS analysis,A,1,CHEMBL1687906,Scientific Literature,microsome,CCC(CC)(NC(=O)c1cnn2c1NC(c1ccccc1)CC2(C)C)c1ccc(F)cc1
CHEMBL1687946,CCC(CC)(NC(=O)c1cnn2c1NC(c1ccccc1)CC2(C)C)c1ccc(C)cc1,122.0,microL/min/mg,Stability,=,Metabolic stability in human hepatic microsomes after 20 mins by HPLC/MS analysis,A,1,CHEMBL1687906,Scientific Literature,microsome,CCC(CC)(NC(=O)c1cnn2c1NC(c1ccccc1)CC2(C)C)c1ccc(C)cc1
CHEMBL1688087,CCC(CC)(NC(=O)c1cnn2c1NC(c1ccccc1)CC2(C)C)c1ccc(OC)cc1,67.0,microL/min/mg,Stability,=,Metabolic stability in human hepatic microsomes after 20 mins by HPLC/MS analysis,A,1,CHEMBL1687906,Scientific Literature,microsome,CCC(CC)(NC(=O)c1cnn2c1NC(c1ccccc1)CC2(C)C)c1ccc(OC)cc1
CHEMBL1688088,CCC(CC)(NC(=O)c1cnn2c1NC(c1ccccc1)CC2(C)C)c1ccc(OCc2ccccc2)cc1,48.0,microL/min/mg,Stability,=,Metabolic stability in human hepatic microsomes after 20 mins by HPLC/MS analysis,A,1,CHEMBL1687906,Scientific Literature,microsome,CCC(CC)(NC(=O)c1cnn2c1NC(c1ccccc1)CC2(C)C)c1ccc(OCc2ccccc2)cc1
CHEMBL1688089,CCOC(=O)c1ccc(C(CC)(CC)NC(=O)c2cnn3c2NC(c2ccccc2)CC3(C)C)cc1.Cl,91.0,microL/min/mg,Stability,=,Metabolic stability in human hepatic microsomes after 20 mins by HPLC/MS analysis,A,1,CHEMBL1687906,Scientific Literature,microsome,CCOC(=O)c1ccc(C(CC)(CC)NC(=O)c2cnn3c2NC(c2ccccc2)CC3(C)C)cc1.Cl
CHEMBL1689057,CCC(CC)(NC(=O)c1c(C)nn2c1N[C@@H](c1ccccc1)CC2(C)C)c1ccc(OC)c(Cl)c1.Cl,38.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsome after 20 mins by HPLC in presence of NADPH,A,1,CHEMBL1687937,Scientific Literature,microsome,CCC(CC)(NC(=O)c1c(C)nn2c1N[C@@H](c1ccccc1)CC2(C)C)c1ccc(OC)c(Cl)c1.Cl
CHEMBL1689058,CCC(CC)(NC(=O)c1c(C)nn2c1N[C@@H](c1ccccc1)CC2(C)C)c1ccc(OC)c(F)c1.Cl,82.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsome after 20 mins by HPLC in presence of NADPH,A,1,CHEMBL1687937,Scientific Literature,microsome,CCC(CC)(NC(=O)c1c(C)nn2c1N[C@@H](c1ccccc1)CC2(C)C)c1ccc(OC)c(F)c1.Cl
CHEMBL1689053,CCOc1ccc(C(CC)(CC)NC(=O)c2c(C)nn3c2N[C@@H](c2ccccc2)CC3(C)C)cc1.Cl,84.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsome after 20 mins by HPLC in presence of NADPH,A,1,CHEMBL1687937,Scientific Literature,microsome,CCOc1ccc(C(CC)(CC)NC(=O)c2c(C)nn3c2N[C@@H](c2ccccc2)CC3(C)C)cc1.Cl
CHEMBL1689046,CCC(CC)(NC(=O)c1c(SC)nn2c1NC(c1ccccc1)CC2(C)C)c1ccc(C)cc1.Cl,89.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsome after 20 mins by HPLC in presence of NADPH,A,1,CHEMBL1687937,Scientific Literature,microsome,CCC(CC)(NC(=O)c1c(SC)nn2c1NC(c1ccccc1)CC2(C)C)c1ccc(C)cc1.Cl
CHEMBL1689050,CCc1ccc(C(CC)(CC)NC(=O)c2c(C)nn3c2N[C@@H](c2ccccc2)CC3(C)C)cc1.Cl,90.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsome after 20 mins by HPLC in presence of NADPH,A,1,CHEMBL1687937,Scientific Literature,microsome,CCc1ccc(C(CC)(CC)NC(=O)c2c(C)nn3c2N[C@@H](c2ccccc2)CC3(C)C)cc1.Cl
CHEMBL1689052,CCC(CC)(NC(=O)c1c(C)nn2c1N[C@@H](c1ccccc1)CC2(C)C)c1ccc(OC)cc1.Cl,90.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsome after 20 mins by HPLC in presence of NADPH,A,1,CHEMBL1687937,Scientific Literature,microsome,CCC(CC)(NC(=O)c1c(C)nn2c1N[C@@H](c1ccccc1)CC2(C)C)c1ccc(OC)cc1.Cl
